Sample	posterior	likelihood	prior	Tree.t:UUNS01000001.CFheight	Tree.t:UUNS01000001.CFlength	Tree.t:UUNS01000001.nConv	Tree.t:UUNS01000001.nUselessConvs	Tree.t:UUNS01000001.meanEdgeLength	Tree.t:UUNS01000001.meanDepartureHeight	Tree.t:UUNS01000001.locus.UUNS01000001.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000001.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000001.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000001.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000001.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000001.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000002.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000002.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000002.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000002.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000002.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000002.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000012.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000012.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000012.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000012.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000012.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000012.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000014.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000014.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000014.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000014.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000014.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000014.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000015.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000015.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000015.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000015.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000015.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000015.randomEndSite	Tree.t:UUNS01000001.locus.UUNS01000017.meanTractLength	Tree.t:UUNS01000001.locus.UUNS01000017.meanRegionLength	Tree.t:UUNS01000001.locus.UUNS01000017.meanStartSite	Tree.t:UUNS01000001.locus.UUNS01000017.meanEndSite	Tree.t:UUNS01000001.locus.UUNS01000017.randomStartSite	Tree.t:UUNS01000001.locus.UUNS01000017.randomEndSite	popFinalSize.t:UUNS01000001	popGrowthRate.t:UUNS01000001
979000	-2555.59289515901	-2481.8126165373496	-73.78027862166023	0.7651024496833122	1.9611786389294734	3	0	55.430612163049695	0.4995417537293205	911.0	911.0	0.0	910.0	0.0	910.0	NaN	NaN	NaN	NaN	NaN	NaN	13.0	13.0	56.0	68.0	56.0	68.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	72.66518217796667	0.006687490984369503
980000	-2547.3294013260984	-2478.23184908549	-69.0975522406082	1.265475602975706	3.0180678772161897	3	0	78.10756293794834	0.2751470855538076	488.5	488.5	556.0	1043.5	1112.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	40.318225757570794	0.005071617818685906
981000	-2548.7238234969827	-2478.7507728574883	-69.97305063949466	1.6205451744436115	4.023508702920941	3	0	80.88512798648432	0.8689819776172906	476.5	476.5	571.0	1046.5	1142.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	63.70530923312349	0.005071617818685906
982000	-2543.6711559990677	-2479.0826509342514	-64.58850506481618	1.0403350961578857	2.3792820038407605	2	0	136.093612979314	0.26893585196605074	481.5	481.5	567.5	1048.0	0.0	919.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130.95838688791684	0.010564701938561134
983000	-2537.6137271534053	-2481.0005789943575	-56.61314815904758	1.668597044451806	3.947163719741548	2	0	103.45884034633306	1.307454667857152	920.0	920.0	0.0	919.0	0.0	919.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	55.35255672985747	0.007748252486136727
984000	-2608.5847147251184	-2478.048993174956	-130.535721550162	3.704637753355764	8.244180280709985	8	1	102.02820021860228	1.3695147768091842	478.0	478.0	571.0	1048.0	1142.0	919.0	49.0	49.0	0.0	48.0	0.0	48.0	148.0	148.0	0.0	147.0	0.0	147.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	49.0	49.0	0.0	48.0	0.0	48.0	124.03851943485327	0.007460888048394645
985000	-2584.9842234810803	-2478.303554976857	-106.68066850422342	5.83600924524691	12.449339858542498	5	1	94.35939809827568	1.3153161689060198	352.6666666666667	511.0	737.6666666666666	1089.3333333333333	1142.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	49.0	49.0	0.0	48.0	0.0	48.0	142.07364263041717	0.01673638365811636
986000	-2561.0629942418577	-2472.411538638276	-88.65145560358195	1.5589585001489585	3.826758851788431	4	0	113.7670991771265	0.7885036759200765	477.0	477.0	569.5	1045.5	1139.0	914.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	49.0	49.0	0.0	48.0	0.0	48.0	173.05581715056042	0.011467180254974839
987000	-2557.9250693100025	-2476.0515829346805	-81.87348637532222	3.706292778917211	8.368640364780362	3	0	161.35585683416417	1.7370510341701448	914.0	914.0	0.0	913.0	0.0	913.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	49.0	49.0	0.0	48.0	0.0	48.0	496.1554471672777	0.010728701538534202
988000	-2561.3764332641463	-2476.3641154039733	-85.01231786017294	1.820931049999635	4.810242471805707	4	0	104.49079447953214	0.7255787215358841	916.0	916.0	0.0	915.0	0.0	915.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	49.0	49.0	0.0	48.0	0.0	48.0	244.1206116175318	0.00894642567554737
989000	-2562.582988270127	-2469.5201288881676	-93.06285938195931	0.48494493098926955	1.9530276553607695	4	0	151.7259250540158	0.247825868277851	512.0	512.0	532.5	1043.5	1065.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	49.0	49.0	0.0	48.0	0.0	48.0	341.676949862517	0.011281751400804983
990000	-2605.9199760365414	-2471.5136912780827	-134.4062847584588	0.9510670323394083	2.8868438325278296	6	1	260.06003435899225	0.5554980648094293	356.3333333333333	508.5	397.0	752.3333333333334	121.0	1177.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	49.0	49.0	0.0	48.0	0.0	48.0	1821.1617588067002	0.0077703877499289715
991000	-2565.8286371104	-2468.3971880827844	-97.43144902761539	1.462758286027844	3.2464036745521825	5	0	129.87513635395368	0.5000385425600417	506.5	506.5	537.0	1042.5	0.0	1177.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	49.0	49.0	0.0	48.0	0.0	48.0	100.09178764095756	0.002367740936453394
992000	-2585.355031569945	-2477.3776602861435	-107.97737128380149	2.3389539344873436	5.358196543498453	5	0	172.10535858658596	1.365628386291238	338.6666666666667	325.0	368.0	705.6666666666666	0.0	1177.0	27.0	27.0	22.0	48.0	22.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	205.48707015831113	0.005864284880783923
993000	-2600.0930838241356	-2477.5874958956388	-122.50558792849667	3.5264922885636047	7.381859176722568	6	0	106.81057490044394	1.552234367853777	452.5	196.4	466.5	918.0	0.0	905.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	161.5057557040365	0.004077890318290808
994000	-2585.0099899263123	-2479.2567663708874	-105.75322355542473	4.386073725585929	9.120595887975188	5	0	102.80978607929077	2.609591271720465	516.0	516.0	528.0	1043.0	1056.0	909.0	NaN	NaN	NaN	NaN	NaN	NaN	101.0	101.0	0.0	100.0	0.0	100.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	11.0	11.0	0.0	10.0	0.0	10.0	61.5138721742719	0.009305626001517665
995000	-2571.8526428611067	-2482.528623383783	-89.32401947732394	5.2838877845350325	11.106384938765427	4	0	75.98497539824885	2.534220303748013	401.0	358.6666666666667	685.6666666666666	1085.6666666666667	1051.0	903.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	98.7151612102975	0.005066204747718061
996000	-2538.6776963501998	-2480.539033902858	-58.13866244734156	3.0540296066541996	6.594371863130438	2	0	127.65186689113915	1.3490789832814167	902.0	902.0	0.0	901.0	0.0	901.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	70.67307935032032	0.0036652327416435396
997000	-2592.892199118935	-2483.0151644343696	-109.87703468456543	2.709503674369353	6.619845687594912	6	1	74.28444375888729	0.6928671485120114	453.6666666666667	301.6666666666667	41.666666666666664	494.3333333333333	0.0	219.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	62.208735539906314	9.136341980676218E-4
998000	-2536.953979402984	-2478.917448914521	-58.03653048846276	2.5467740765601774	5.394473385098189	2	0	134.8792596329399	1.6090880187670686	909.0	909.0	0.0	908.0	0.0	908.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	66.30859714505651	9.48693168846622E-4
999000	-2553.4019787188513	-2480.274107736648	-73.12787098220323	3.685950748391057	7.960220089272653	3	0	105.71866774410192	1.4496009896418183	471.5	471.5	574.5	1045.0	1149.0	913.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	79.71257299404729	0.0035168804836054205
1000000	-2644.2908482831604	-2481.6742611535165	-162.61658712964382	4.158371758349892	8.851313476444497	10	0	67.93003483424788	2.485914875120179	361.0	160.33333333333334	522.0	882.0	511.0	907.0	29.0	24.5	20.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	78.39900955202162	0.0013958798346003932
1001000	-2554.4696564405695	-2482.5626319234984	-71.90702451707094	3.3506798260020823	7.202370098431347	4	0	63.075407720485224	1.7087368181876295	908.0	908.0	0.0	907.0	0.0	907.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	28.25234486088577	3.0828138802039835E-4
1002000	-2581.7605334438103	-2484.8322211569252	-96.92831228688512	6.149666387610966	12.666605438255255	5	0	38.709120146807855	3.7971903706169234	476.0	301.6666666666667	33.0	508.0	0.0	112.0	27.0	27.0	0.0	26.0	0.0	26.0	NaN	NaN	NaN	NaN	NaN	NaN	9.0	9.0	0.0	8.0	0.0	8.0	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	32.519164048398956	0.0036972402491802876
1003000	-2543.107967563258	-2480.474995426555	-62.63297213670352	1.7877725986481485	4.022711074096706	3	0	65.89812579503406	0.9248986877110372	903.0	903.0	0.0	902.0	0.0	902.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	64.00079982727591	0.004322821702077512
1004000	-2530.284422271054	-2482.6867083563548	-47.597713914699234	1.0538756611772304	2.568048247282734	1	0	199.73782507994352	0.4818746239661233	902.0	902.0	0.0	901.0	0.0	901.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.0086319252458	0.001616641898501418
1005000	-2563.284004809019	-2483.642426245644	-79.64157856337481	2.006812058439281	4.7943493943578925	4	0	81.38837233686385	1.2661680813783123	900.0	900.0	0.0	899.0	0.0	899.0	NaN	NaN	NaN	NaN	NaN	NaN	207.0	207.0	226.0	432.0	226.0	432.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	70.0	70.0	0.0	69.0	0.0	69.0	35.423462173195254	0.0011659559102919536
1006000	-2572.592085687401	-2478.2257574234327	-94.36632826396834	2.2834295479857603	4.833000589757697	4	1	102.15322159141718	0.964241551800902	591.0	898.0	42.0	632.0	84.0	367.0	NaN	NaN	NaN	NaN	NaN	NaN	130.0	130.0	0.0	129.0	0.0	129.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	35.59103026009986	4.491307946871215E-4
1007000	-2594.5054238568514	-2481.9499478307494	-112.55547602610221	3.9865251360732183	8.731959863166125	6	0	168.6284988588863	1.257896011520625	510.0	447.0	0.0	509.0	0.0	125.0	49.0	49.0	0.0	48.0	0.0	48.0	39.0	39.0	0.0	38.0	0.0	38.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	269.88069998839387	0.006346448633601081
1008000	-2590.1621058842366	-2478.5911929574904	-111.57091292674595	2.8076371051534634	6.389015337378892	5	1	94.24122977105398	0.901075560745403	543.3333333333334	471.5	410.6666666666667	953.0	0.0	786.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	395.2839461378536	0.009372520984794073
1009000	-2554.342993275606	-2482.97113380963	-71.37185946597614	2.886329136624289	6.422050056624359	2	0	195.96862807355106	0.782272700807525	696.5	450.5	0.0	695.5	0.0	900.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	145.51701585901634	0.006677270309899372
1010000	-2544.4263559073916	-2478.42710526079	-65.99925064660125	2.574598226362776	5.392307240304097	2	0	208.35583719859025	1.1256651993458957	943.0	943.0	0.0	942.0	0.0	942.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	338.2795793287274	0.00142357640166231
1011000	-2560.816134375134	-2476.3061311794004	-84.51000319573374	2.0799316527622778	5.057018551109239	3	0	326.1273501986311	1.6509968911272646	534.5	534.5	526.0	1059.5	0.0	942.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	668.220333404997	0.008242252125867103
1012000	-2553.8678325987603	-2476.606658663439	-77.26117393532135	1.0175721615172466	3.110915749343645	3	0	176.6272981159453	0.5124113145650574	502.0	502.0	559.5	1060.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	262.222934287518	0.0068050320463205645
1013000	-2551.822156704901	-2478.247178695502	-73.57497800939886	2.9023996886572814	5.954288653408955	3	1	164.5346440122067	1.9292925089742932	947.0	947.0	0.0	946.0	0.0	946.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	331.7044507028918	0.006042991488271799
1014000	-2559.8499551649984	-2476.4724560742607	-83.37749909073756	2.3144924038065477	4.832590752000503	4	1	119.560257593495	1.3296011717543912	510.5	510.5	552.0	1061.5	0.0	1177.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	135.5865142196509	0.005929155411929104
1015000	-2587.507344180567	-2478.481113427542	-109.02623075302519	3.279539502807782	6.798668451241693	5	1	83.01321082028603	1.2789020483245912	352.75	255.25	302.0	653.75	0.0	144.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	102.6378327079312	0.006719539909335774
1016000	-2542.282667656767	-2480.6554233250117	-61.62724433175533	0.9371324812590317	2.2246264933478583	2	0	105.08663332154825	0.480761443872234	942.0	942.0	0.0	941.0	0.0	941.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.0	8.0	8.0	15.0	8.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	53.23581900879495	0.007485453612817787
1017000	-2536.175905293886	-2480.286124563788	-55.889780730098	1.4325847915188903	3.127381891205243	2	0	114.39734898102827	0.851620080594942	942.0	942.0	0.0	941.0	0.0	941.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	40.72367902410914	0.007485453612817787
1018000	-2563.455636616964	-2484.872569351947	-78.58306726501726	1.9466182060519623	5.299772631913973	3	1	171.90551395396196	1.307777894379192	825.0	946.0	0.0	824.0	0.0	703.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	110.29285155466067	0.009090522840898502
1019000	-2568.1994474336625	-2482.9135613777694	-85.28588605589307	3.931749224918289	8.318742315044352	3	0	106.20371978779274	1.5110640815124092	613.0	317.0	53.5	665.5	0.0	381.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	232.3478404386283	0.0054026036069723775
1020000	-2573.846764894585	-2482.2201355196557	-91.62662937492904	3.1756343153927142	6.885943927052667	4	1	151.50220428992955	1.1680261050176195	612.5	938.0	150.5	762.0	301.0	937.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	126.78536728877144	0.00846509803354645
1021000	-2536.536255931046	-2481.232512004535	-55.3037439265114	2.836633116618026	5.8852835609748775	2	0	94.46429146579122	1.5651055195320847	929.0	929.0	0.0	928.0	0.0	928.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	35.33998104202483	0.003252374724316525
1022000	-2535.884650606211	-2485.5340666716274	-50.350583934583646	4.030046105902207	8.226858254753209	1	0	128.366331323703	1.2244204188567978	932.0	932.0	0.0	931.0	0.0	931.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.806481381926883	0.009555248950338683
1023000	-2572.1773850629784	-2485.2169406166267	-86.96044444635179	2.0385550066157427	4.802948044665992	4	0	48.59574789345372	1.0390741964529226	471.5	466.0	0.0	470.5	0.0	931.0	NaN	NaN	NaN	NaN	NaN	NaN	35.0	35.0	66.0	100.0	66.0	100.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	34.02716207516382	0.009555248950338683
1024000	-2592.9404233330188	-2482.22224118842	-110.71818214459904	3.2018338446906873	7.20003000763413	6	0	48.811653674594915	1.3895377982188688	356.6666666666667	341.6666666666667	739.3333333333334	1095.0	1085.0	931.0	49.0	49.0	0.0	48.0	0.0	48.0	109.0	109.0	30.0	138.0	30.0	138.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	34.240353691651954	0.009555248950338683
1025000	-2597.493003808443	-2486.196524994666	-111.29647881377717	5.231997595170241	11.487870238786968	6	1	34.33151207992568	0.8929470800972785	413.0	512.0	361.6666666666667	773.6666666666666	1085.0	1177.0	49.0	49.0	0.0	48.0	0.0	48.0	22.0	22.0	214.0	235.0	214.0	235.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	70.0	0.0	69.0	0.0	69.0	21.510353015625455	0.008267368758678508
1026000	-2571.4321711632115	-2489.1487212006655	-82.28344996254621	3.2871590147273233	7.542969171997783	4	0	50.740064080469	1.6547778221367797	931.0	931.0	0.0	930.0	0.0	930.0	49.0	49.0	0.0	48.0	0.0	48.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	29.0	29.0	2.0	30.0	2.0	30.0	39.78792370830309	0.012844673402230099
1027000	-2534.9314421992335	-2481.81808950014	-53.11335269909361	2.07499885986658	4.537159503489605	2	0	76.43502338497977	0.8934651442904997	933.0	933.0	0.0	932.0	0.0	932.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	32.62881185120204	0.0022095772218189403
1028000	-2546.0367506469793	-2476.598668908257	-69.43808173872222	1.492188738600857	3.69192510210632	3	0	92.75423256754601	0.35501418905693577	927.0	927.0	0.0	926.0	0.0	926.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	54.0	54.0	0.0	53.0	0.0	53.0	45.42159281290715	0.004299928171537839
1029000	-2561.6656957237296	-2476.941830772431	-84.72386495129892	2.4829026841788	5.430324742843429	4	0	84.98827968871858	1.2222033321685732	489.5	463.5	0.0	488.5	0.0	51.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	54.0	54.0	0.0	53.0	0.0	53.0	53.97087877306547	0.008188859717402616
1030000	-2596.489552640884	-2476.249231551065	-120.2403210898194	4.218619754941993	9.622275903159519	6	1	95.06640206888487	1.5400920158424272	405.6666666666667	494.0	372.3333333333333	777.0	1117.0	228.0	NaN	NaN	NaN	NaN	NaN	NaN	61.0	61.0	0.0	60.0	0.0	60.0	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	54.0	54.0	0.0	53.0	0.0	53.0	109.03019805194428	0.01154173736079915
1031000	-2579.6911613507173	-2474.7080887023017	-104.98307264841543	2.250666601454365	5.594721766616172	5	0	108.71875862346242	1.1541973589601842	578.3333333333334	331.3333333333333	370.3333333333333	947.6666666666666	0.0	926.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	54.0	54.0	0.0	53.0	0.0	53.0	109.4556018032332	0.01154173736079915
1032000	-2550.697576280124	-2477.4277307501025	-73.26984553002146	1.2894901882155354	3.2518407810243772	3	0	77.785495214594	0.5870355614286159	932.0	932.0	0.0	931.0	0.0	931.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.0	16.0	0.0	15.0	0.0	15.0	54.0	54.0	0.0	53.0	0.0	53.0	163.11536464145917	0.007760118479996633
